City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
319,shakhtinsk,49.71,72.5872,19.82,45,100,4.34,KZ,1722731841
320,ha'il,27.5219,41.6907,28.01,24,0,1.03,SA,1722731842
321,darwin,-12.4611,130.8418,25.99,69,75,4.63,AU,1722731405
322,whitehorse,60.7161,-135.0538,18.43,47,75,3.6,CA,1722731844
323,moose jaw,50.4001,-105.5344,26.14,31,97,4.63,CA,1722731845
324,palmer,42.1584,-72.3287,24.9,78,97,0.57,US,1722731846
325,kuala tungkal,-0.8167,103.4667,25.39,87,62,3.71,ID,1722731847
326,cabedelo,-6.9811,-34.8339,23.37,79,3,5.09,BR,1722731849
327,salalah,17.0151,54.0924,25.05,94,75,1.54,OM,1722731850
328,mahina,-17.5065,-149.489,26.87,65,100,7.72,PF,1722731440
329,loango,-4.6719,11.8312,20.29,85,14,2.54,CG,1722731852
330,yima,34.7381,111.8839,25.22,81,100,2.53,CN,1722731853
331,mikuni,36.2171,136.1519,30.95,70,5,3.02,JP,1722731854
332,cill airne,52.05,-9.5167,12.85,86,100,2.16,IE,1722731856
333,lompoc,34.6391,-120.4579,24.36,72,0,5.66,US,1722731662
334,nhamunda,-2.1861,-56.7131,26.44,54,28,1.22,BR,1722731858
335,alesund,62.4723,6.1549,15.56,94,75,2.06,NO,1722731859
336,xilin hot,43.9667,116.0333,21.56,70,91,4.21,CN,1722731860
337,fort st. john,56.2499,-120.8529,24.94,20,75,0.0,CA,1722731776
338,la passe,45.5549,-0.8967,17.13,86,8,2.62,FR,1722731433
339,dudinka,69.4058,86.1778,13.37,61,0,6.56,RU,1722731864
340,pacific grove,36.6177,-121.9166,26.79,86,0,3.6,US,1722731274
341,macapa,0.0389,-51.0664,28.99,79,40,3.6,BR,1722731654
342,palenque,17.5167,-91.9667,29.09,74,40,0.0,MX,1722731726
343,richmond,37.5538,-77.4603,24.99,84,100,4.63,US,1722731145
344,puerto deseado,-47.7503,-65.8938,3.54,88,100,5.64,AR,1722731869
345,myitkyina,25.3833,97.4,23.64,100,100,0.35,MM,1722731870
346,minusinsk,53.7103,91.6875,19.01,76,100,1.81,RU,1722731715
347,puerto escondido,15.85,-97.0667,26.3,87,100,2.11,MX,1722731873
348,bornos,36.8168,-5.7445,22.68,63,0,0.5,ES,1722731874
349,dhuusamarreeb,5.535,46.3861,22.74,76,100,7.84,SO,1722731875
350,praia,14.9215,-23.5087,26.25,77,90,2.75,CV,1722731876
351,bamusso,4.4591,8.9027,24.02,88,99,1.43,CM,1722731877
352,novyy turtkul',41.55,61.0167,19.95,26,3,2.48,UZ,1722731878
353,selfoss,63.9331,-20.9971,11.63,72,100,10.05,IS,1722731880
354,olyokminsk,60.3736,120.4264,20.43,51,100,3.9,RU,1722731881
355,conde,-7.2597,-34.9075,22.7,94,20,3.6,BR,1722731882
356,uturoa,-16.7333,-151.4333,24.64,70,88,6.9,PF,1722731883
357,xining,36.6167,101.7667,16.45,70,26,1.21,CN,1722731884
358,ostersund,63.1792,14.6357,13.25,96,100,2.06,SE,1722731886
359,palmas de monte alto,-14.2672,-43.1619,22.11,59,0,3.65,BR,1722731887
